transaction_id,date,amount,location,category,fraud_type,is_fraud
634,2020-07-02,130293.52,5,8,0,1
635,2021-07-18,133056.35,2,7,2,0
636,2024-02-10,934352.81,15,4,1,1
637,2024-03-29,533448.12,17,2,2,0
638,2021-03-22,471622.66,5,3,1,1
639,2022-05-04,891833.83,0,0,2,0
640,2021-05-26,512041.81,17,8,2,0
641,2023-04-18,485792.9,6,9,2,0
642,2022-11-03,927386.01,14,7,2,0
643,2023-05-11,479714.53,4,9,0,1
644,2023-06-07,397051.47,15,1,0,1
645,2025-06-22,585845.51,19,6,2,0
646,2024-11-10,977459.22,6,9,2,0
647,2022-10-10,964190.75,5,8,2,0
648,2023-11-11,777845.39,19,3,1,1
649,2024-11-29,504288.05,11,9,2,0
650,2023-07-02,882647.09,16,6,2,0
651,2021-08-27,425189.15,3,6,3,1
652,2025-07-01,643741.61,15,2,1,1
653,2024-05-28,187632.58,18,6,3,1
654,2025-11-15,664674.77,5,7,0,1
655,2021-05-21,283344.86,10,5,1,1
656,2022-03-13,774035.45,15,7,0,1
657,2025-11-27,419899.76,9,8,2,0
658,2023-10-09,404425.69,0,7,1,1
659,2021-07-15,749111.87,0,0,2,0
660,2020-05-28,431065.45,16,4,2,0
661,2021-01-28,716881.14,6,3,0,1
662,2024-04-29,856514.9,3,6,2,0
663,2021-10-04,145509.85,17,6,0,1
664,2023-02-22,484232.77,9,3,0,1
665,2025-08-10,945462.41,9,1,0,1
666,2020-08-06,814059.64,4,8,2,0
667,2023-12-27,973876.14,19,9,2,0
668,2021-02-14,861705.37,7,1,3,1
669,2022-04-27,317117.62,19,7,0,1
670,2020-05-07,187361.08,18,5,2,0
671,2021-04-13,218436.39,4,5,2,0
672,2022-12-20,224723.81,12,2,2,0
673,2021-04-02,84979.03,13,9,2,0
674,2023-07-24,907727.14,1,8,1,1
675,2025-06-24,507523.1,19,7,2,0
676,2024-03-19,110258.49,3,1,2,0
677,2022-11-19,765015.19,16,8,3,1
678,2021-10-03,332384.32,6,3,2,0
679,2022-01-28,80327.13,4,8,2,0
680,2022-08-28,197858.99,11,7,2,0
681,2022-06-21,660974.33,4,6,1,1
682,2023-02-25,796066.23,8,4,0,1
683,2023-09-23,261139.94,17,4,2,0
684,2020-01-31,581287.69,12,5,1,1
685,2022-12-22,10863.83,17,0,1,1
686,2023-07-26,285603.6,8,9,1,1
687,2021-10-21,189817.48,5,6,2,0
688,2025-07-23,85780.76,11,1,1,1
689,2025-09-13,489056.35,13,8,3,1
690,2022-11-17,634705.36,2,9,2,0
691,2022-03-03,55912.59,1,0,2,0
692,2022-01-27,146512.27,0,3,3,1
693,2025-01-08,932968.27,9,1,2,0
694,2021-05-09,230881.71,19,9,3,1
695,2022-02-21,762387.87,12,8,1,1
696,2021-06-13,750257.65,2,0,3,1
697,2024-05-25,328366.68,13,7,2,0
698,2024-11-29,212075.73,4,6,2,0
699,2024-01-19,251511.05,11,3,0,1
700,2024-12-04,570239.98,17,3,2,0
701,2020-03-05,387347.43,7,8,2,0
702,2025-06-25,500609.7,10,6,2,0
703,2022-11-07,813496.36,0,5,2,0
704,2025-02-12,507273.42,8,4,3,1
705,2021-02-10,995276.64,10,5,2,0
706,2024-11-20,669175.47,0,1,2,0
707,2021-11-12,215175.18,4,8,1,1
708,2021-05-13,504523.59,9,4,2,0
709,2020-05-30,815283.54,7,9,0,1
710,2021-09-03,226118.52,11,4,1,1
711,2025-08-31,732127.92,12,4,0,1
712,2025-03-14,43114.54,18,6,3,1
713,2022-07-16,943207.49,16,6,3,1
714,2025-11-19,666728.13,1,3,2,0
715,2022-10-03,170944.6,0,5,0,1
716,2020-03-23,875551.75,8,6,2,0
717,2025-06-03,91002.47,2,0,2,0
718,2023-08-03,411869.67,14,5,1,1
719,2024-12-07,739579.85,14,3,1,1
720,2020-03-13,938032.56,5,5,1,1
721,2023-10-04,355322.16,7,2,1,1
722,2025-11-01,832206.12,10,2,0,1
723,2023-06-17,204784.74,13,6,1,1
724,2020-03-27,44759.27,9,9,2,0
725,2024-04-21,38473.37,3,3,0,1
726,2020-10-19,661588.79,3,3,1,1
727,2022-06-13,162665.23,5,3,0,1
728,2024-05-30,59821.07,13,1,3,1
729,2022-04-08,976980.05,19,0,2,0
730,2024-01-12,249592.15,11,3,2,0
731,2020-11-23,467928.94,14,2,3,1
732,2023-07-07,616950.33,4,0,2,0
733,2020-02-20,153011.48,12,8,1,1
734,2024-03-30,363597.17,0,2,2,0
735,2025-01-04,651229.78,2,2,2,0
736,2025-06-02,643364.1,9,0,2,0
737,2021-03-16,843636.74,9,5,2,0
738,2023-03-09,443048.21,3,4,1,1
739,2021-11-10,890929.35,16,7,3,1
740,2021-10-01,685370.81,10,4,2,0
741,2020-07-28,566484.14,11,5,2,0
742,2020-01-20,125965.46,13,3,1,1
743,2024-09-03,578956.87,12,1,1,1
744,2025-03-12,598725.3,15,9,2,0
745,2023-01-30,761216.34,8,3,1,1
746,2022-08-01,721947.68,2,1,2,0
747,2025-04-03,534680.38,18,3,1,1
748,2020-12-27,596900.88,6,6,2,0
749,2020-12-18,774619.28,1,8,1,1
750,2025-01-20,357925.86,9,4,1,1
751,2020-05-21,143621.4,10,8,1,1
752,2021-10-10,875556.39,9,0,3,1
753,2022-05-22,965368.59,19,4,2,0
754,2020-07-25,435011.79,15,1,2,0
755,2020-03-12,990406.69,12,9,0,1
756,2022-04-02,329467.97,8,0,2,0
757,2023-05-14,75908.35,13,6,1,1
758,2025-12-11,576734.99,4,1,1,1
759,2022-09-07,869518.68,3,6,1,1
760,2025-08-07,621307.0,1,8,3,1
761,2020-06-09,19332.88,10,1,2,0
762,2020-12-13,21714.35,1,4,3,1
763,2022-07-17,727107.56,8,2,2,0
764,2023-01-07,846889.57,0,1,2,0
765,2022-10-06,260506.34,16,3,2,0
766,2025-04-08,475429.75,1,8,2,0
767,2023-01-14,961479.99,2,3,0,1
768,2022-07-27,465968.34,16,7,2,0
769,2022-09-29,144455.96,7,2,2,0
770,2025-05-26,912536.48,17,4,2,0
771,2020-07-12,500215.99,16,6,0,1
772,2024-02-23,350863.87,1,7,2,0
773,2023-07-11,106458.4,19,0,2,0
774,2020-03-23,463685.61,7,3,2,0
775,2025-09-09,771976.04,7,0,2,0
776,2023-11-16,720012.5,7,4,2,0
777,2023-09-26,501621.77,4,7,2,0
778,2021-03-24,722339.99,16,9,3,1
779,2025-10-15,357252.96,2,8,2,0
780,2023-12-01,737915.52,14,9,2,0
781,2020-09-12,94876.82,13,6,2,0
782,2024-09-19,207241.69,13,8,2,0
783,2021-12-14,878946.09,19,1,2,0
784,2022-04-04,300718.85,5,7,0,1
785,2023-06-19,213881.98,19,4,1,1
786,2023-10-31,98112.56,0,2,2,0
787,2021-07-19,399025.44,14,1,2,0
788,2021-12-24,76312.25,3,1,0,1
789,2025-11-05,502010.66,9,6,1,1
790,2025-03-08,920012.69,3,0,1,1
791,2023-09-24,789263.0,1,7,2,0
792,2021-08-01,50267.03,9,1,1,1
793,2022-05-07,306760.58,13,9,2,0
794,2023-11-17,195767.84,12,8,2,0
795,2023-12-20,76270.46,16,4,3,1
796,2025-04-17,117554.14,15,4,3,1
797,2024-11-12,909062.93,9,3,2,0
798,2021-11-26,316982.38,3,1,0,1
799,2021-10-28,398301.64,10,2,2,0
800,2024-07-30,490843.86,1,3,2,0
801,2024-10-29,747479.81,8,8,3,1
802,2022-12-06,800386.77,19,2,2,0
803,2023-03-19,964092.25,7,6,2,0
804,2021-05-19,218571.29,11,4,3,1
805,2021-08-20,308055.52,2,3,2,0
806,2023-01-02,319831.11,18,1,0,1
807,2022-12-22,450806.21,15,9,2,0
808,2024-01-10,809330.31,0,7,2,0
809,2022-07-29,247061.52,2,0,2,0
810,2021-02-13,785092.55,0,4,2,0
811,2020-07-04,211999.62,2,5,2,0
812,2022-12-11,713046.14,10,2,0,1
813,2025-10-15,801011.31,7,2,3,1
814,2024-10-01,855245.9,13,5,2,0
815,2022-03-18,515182.69,8,9,2,0
816,2022-12-11,335427.84,17,2,1,1
817,2021-02-21,774660.39,8,6,1,1
818,2022-05-02,327707.29,12,7,2,0
819,2023-12-15,156607.89,14,6,0,1
820,2021-10-26,836339.58,6,0,0,1
821,2025-01-26,417128.52,3,9,1,1
822,2020-07-11,575125.43,19,7,2,0
823,2023-01-29,919259.61,17,1,0,1
824,2020-05-31,144438.66,8,4,0,1
825,2023-01-11,561612.06,17,6,2,0
826,2023-08-30,563176.95,6,0,3,1
827,2023-06-11,863272.39,3,3,3,1
828,2021-11-18,347846.38,3,7,1,1
829,2021-05-20,407201.95,3,2,1,1
830,2022-02-28,524100.23,19,0,1,1
831,2021-03-23,175527.98,16,8,2,0
832,2024-07-06,475954.78,3,4,0,1
833,2024-12-27,441720.98,1,5,2,0
834,2022-12-19,205420.53,9,8,1,1
835,2024-12-17,834692.29,0,4,2,0
836,2022-01-27,436723.42,7,7,2,0
837,2025-10-16,313005.25,2,0,1,1
838,2024-11-05,139070.49,17,9,3,1
839,2025-05-14,98850.32,2,2,1,1
840,2020-08-26,960624.62,18,7,0,1
841,2024-12-11,995201.9,4,3,2,0
842,2025-07-24,898946.13,3,5,1,1
843,2021-04-06,464045.12,16,6,3,1
844,2025-12-24,809836.6,0,9,3,1
845,2024-06-07,835939.38,14,9,1,1
846,2023-11-22,306811.12,3,5,0,1
847,2024-10-11,590168.76,10,5,2,0
848,2024-04-30,957253.8,11,0,1,1
849,2023-07-26,287267.12,2,4,2,0
850,2024-09-07,666257.51,0,1,3,1
851,2023-03-03,665915.71,18,7,2,0
852,2025-12-01,458143.95,14,8,2,0
853,2022-07-25,495425.57,11,8,2,0
854,2022-08-13,461818.69,6,2,3,1
855,2020-07-05,525866.15,15,1,2,0
856,2020-06-18,157290.02,14,0,1,1
857,2022-05-24,796799.64,9,2,2,0
858,2020-05-23,664464.36,19,2,3,1
859,2021-03-27,974084.05,6,5,3,1
860,2025-05-08,253186.76,3,7,2,0
861,2024-01-20,154508.56,18,5,2,0
862,2025-12-09,349128.53,13,4,0,1
863,2020-05-24,514643.99,12,5,2,0
864,2020-01-15,212959.46,17,7,2,0
865,2022-08-15,465995.02,7,5,2,0
866,2021-08-02,646187.12,16,4,0,1
867,2024-05-08,65609.58,12,0,2,0
868,2020-04-23,760449.56,19,0,2,0
869,2020-05-08,940314.17,19,2,2,0
870,2023-08-29,275565.73,14,1,0,1
871,2022-12-30,778460.15,3,5,1,1
872,2024-09-24,423754.92,11,0,2,0
873,2022-12-22,667788.34,3,7,0,1
874,2024-12-23,745585.91,17,2,0,1
875,2021-05-09,302023.91,11,7,3,1
876,2024-04-03,789523.62,6,0,2,0
877,2023-05-29,114060.22,1,4,2,0
878,2024-06-29,986857.6,1,9,2,0
879,2024-12-28,343654.74,19,2,3,1
880,2023-02-04,231564.74,12,1,2,0
881,2020-05-01,147267.51,5,0,0,1
882,2021-02-07,814060.3,11,0,2,0
883,2023-07-08,590031.47,18,4,2,0
884,2022-10-01,952153.59,15,4,2,0
885,2024-05-06,651201.61,9,4,2,0
886,2021-08-03,347187.05,14,4,3,1
887,2024-05-15,838048.41,8,9,2,0
888,2024-02-23,288422.69,1,2,2,0
889,2021-05-07,297932.28,17,1,2,0
890,2025-09-01,37997.29,1,5,0,1
891,2024-06-09,259502.46,5,6,2,0
892,2023-01-06,268819.88,12,7,0,1
893,2025-10-07,304546.29,15,1,0,1
894,2022-08-14,374942.31,6,0,2,0
895,2020-04-23,580907.24,2,2,2,0
896,2022-09-24,224227.11,2,3,2,0
897,2020-03-13,640393.41,11,6,3,1
898,2021-04-21,141981.91,5,7,2,0
899,2023-11-03,931601.79,16,0,2,0
900,2023-04-05,35849.13,14,3,2,0
901,2023-08-20,909115.91,11,7,2,0
902,2022-01-15,551728.26,1,8,1,1
903,2024-10-22,712944.89,1,5,3,1
904,2022-02-10,305359.3,3,5,2,0
905,2024-02-21,182060.8,15,2,3,1
906,2024-03-25,947821.76,6,4,0,1
907,2024-12-17,446593.78,2,8,0,1
908,2025-10-18,485707.77,16,2,1,1
909,2025-05-01,985821.62,3,5,2,0
910,2023-03-30,342708.11,5,5,1,1
911,2025-09-22,109189.69,17,4,1,1
912,2023-04-28,591045.08,14,2,2,0
913,2022-12-14,559259.51,16,9,2,0
914,2025-01-18,775373.32,17,2,2,0
915,2023-04-25,955527.31,1,3,2,0
916,2023-04-09,314597.63,12,7,2,0
917,2020-04-07,724578.48,6,7,2,0
918,2020-05-08,440158.04,11,9,3,1
919,2020-07-06,785935.06,5,1,0,1
920,2024-08-06,172634.19,0,8,3,1
921,2023-05-25,505847.85,11,1,2,0
922,2023-05-10,86415.06,3,5,1,1
923,2022-11-05,565562.78,4,2,2,0
924,2021-02-15,177283.87,1,1,2,0
925,2025-12-07,960444.62,16,4,3,1
926,2022-06-06,558787.03,16,0,0,1
927,2025-11-21,534080.84,6,2,2,0
928,2021-01-09,972607.42,13,1,2,0
929,2025-05-06,503431.13,16,7,2,0
930,2025-02-23,679959.2,8,3,0,1
931,2023-10-16,56214.71,18,7,2,0
932,2024-11-08,711255.43,17,5,0,1
933,2025-03-19,113267.27,11,8,2,0
934,2023-06-16,782432.28,11,5,2,0
935,2024-10-10,878077.37,12,0,3,1
936,2022-12-17,322313.19,2,9,2,0
937,2024-01-22,879348.71,11,3,0,1
938,2022-05-31,487810.37,15,4,3,1
939,2023-05-03,575860.32,14,8,3,1
940,2022-06-25,416873.04,12,0,3,1
941,2024-10-25,481776.71,11,6,2,0
942,2021-04-15,909188.19,3,6,3,1
943,2022-12-10,947821.46,12,7,1,1
944,2023-02-10,451410.25,15,9,0,1
945,2021-11-02,519217.86,5,0,3,1
946,2024-05-08,125013.23,3,7,2,0
947,2025-10-08,332364.93,0,9,3,1
948,2020-09-20,518104.81,17,5,0,1
949,2020-08-15,210556.92,3,7,1,1
950,2025-02-10,580767.93,3,9,3,1
951,2021-01-27,688430.4,6,3,2,0
952,2024-10-25,653460.45,15,2,0,1
953,2025-12-09,448087.37,9,6,2,0
954,2021-02-19,771625.93,2,4,2,0
955,2024-03-18,326327.19,18,5,1,1
956,2024-10-07,474584.17,17,4,1,1
957,2021-03-28,277453.34,17,3,0,1
958,2025-04-28,607592.3,11,0,2,0
959,2024-01-30,446299.96,10,7,1,1
960,2023-07-20,224941.62,8,8,2,0
961,2022-08-26,315103.11,10,9,1,1
962,2022-05-23,286673.4,5,3,2,0
963,2024-02-24,911803.59,7,9,3,1
964,2021-07-09,526734.73,13,8,0,1
965,2023-03-11,656129.28,4,7,0,1
966,2021-08-19,935386.44,15,5,2,0
967,2021-01-13,190395.62,6,0,2,0
968,2024-01-23,937524.82,17,5,1,1
969,2022-09-07,544240.84,19,5,1,1
970,2022-06-02,857652.07,1,6,1,1
971,2025-04-04,176315.6,1,6,3,1
972,2023-05-17,280206.52,10,3,2,0
973,2022-07-20,202229.32,13,3,0,1
974,2020-10-30,656887.57,2,8,2,0
975,2023-12-30,149353.79,0,3,3,1
976,2025-12-09,794597.33,5,4,2,0
977,2021-02-08,257931.93,1,8,0,1
978,2024-06-08,262920.71,5,1,0,1
979,2024-04-09,288310.08,14,3,1,1
980,2023-04-13,748924.21,9,3,1,1
981,2022-04-13,924973.79,10,1,2,0
982,2021-04-13,908434.91,7,0,1,1
983,2020-02-13,110241.68,3,9,3,1
984,2021-12-08,269812.53,8,8,2,0
985,2021-05-04,675460.15,3,1,2,0
986,2023-06-15,622365.13,5,2,2,0
987,2020-08-18,356528.77,8,9,1,1
988,2021-11-18,864214.89,12,3,1,1
989,2020-05-14,139161.61,10,4,2,0
990,2021-05-23,642641.56,10,8,1,1
991,2024-07-05,280353.63,17,4,0,1
992,2024-11-07,531902.88,2,6,2,0
993,2024-08-20,393611.7,18,5,0,1
994,2025-12-07,979937.75,17,6,0,1
995,2025-01-05,491825.35,19,0,2,0
996,2024-12-12,976332.46,18,7,2,0
997,2025-03-15,262470.71,10,0,0,1
998,2022-06-19,770261.52,18,6,1,1
999,2023-09-30,719887.54,6,3,2,0
1000,2024-07-24,849168.83,5,5,3,1
1001,2025-11-25,696671.39,14,9,2,0
1002,2020-02-11,685535.51,5,0,3,1
1003,2022-05-20,664100.68,15,6,3,1
1004,2020-07-29,985201.06,8,5,2,0
1005,2020-07-17,235816.8,7,6,0,1
1006,2024-08-21,39812.55,9,4,0,1
1007,2021-08-18,681191.16,6,2,2,0
1008,2023-12-28,180614.39,1,4,2,0
1009,2024-04-15,682590.09,13,9,2,0
1010,2022-01-04,326488.56,12,8,1,1
1011,2022-02-06,52918.2,2,2,1,1
1012,2020-01-25,772070.31,7,3,1,1
1013,2021-12-03,61131.69,2,9,3,1
1014,2025-04-05,231896.93,16,9,2,0
1015,2021-09-19,343044.55,7,4,2,0
1016,2025-05-05,141421.96,12,1,3,1
1017,2020-04-13,914433.47,1,2,2,0
1018,2025-06-21,625618.13,2,2,2,0
1019,2021-03-11,876641.99,6,7,3,1
1020,2023-02-20,685231.54,16,1,1,1
1021,2024-06-21,992025.95,12,5,2,0
1022,2020-07-02,529901.27,4,1,3,1
1023,2020-04-19,63225.61,8,9,2,0
1024,2023-07-06,169250.06,13,2,1,1
1025,2022-05-17,592548.34,15,4,3,1
1026,2020-07-22,354251.25,7,2,0,1
1027,2021-12-19,121763.87,19,2,0,1
1028,2020-03-22,245758.34,0,1,0,1
1029,2023-07-30,479825.02,2,4,2,0
1030,2020-04-06,523000.05,6,4,2,0
1031,2023-05-11,935235.45,1,1,0,1
1032,2023-06-05,99772.46,8,2,3,1
1033,2025-05-31,364229.38,11,7,2,0
1034,2020-03-02,510988.72,10,8,2,0
1035,2020-05-15,122134.91,10,9,2,0
1036,2022-01-14,690924.0,13,7,2,0
1037,2025-10-31,519877.81,0,0,3,1
1038,2023-05-06,464916.8,10,1,2,0
1039,2022-03-30,659519.77,9,9,2,0
1040,2021-03-17,294936.54,19,5,2,0
1041,2024-05-02,345933.83,7,5,0,1
1042,2025-12-05,171071.51,10,5,2,0
1043,2020-07-23,528488.71,6,3,2,0
1044,2024-04-13,378684.67,4,3,3,1
1045,2025-08-26,267727.56,5,5,3,1
1046,2025-10-31,133494.79,1,7,2,0
1047,2020-04-25,32992.95,0,1,2,0
1048,2022-10-06,201418.75,0,6,2,0
1049,2020-05-14,254951.93,8,9,3,1
1050,2025-11-09,490581.94,15,7,1,1
1051,2023-01-18,248586.66,15,0,2,0
1052,2020-11-05,819476.96,3,8,2,0
1053,2021-12-10,479387.6,8,5,0,1
1054,2025-09-05,627572.66,14,6,3,1
1055,2025-12-28,215858.96,10,3,0,1
1056,2020-06-29,421966.85,15,2,1,1
1057,2024-07-21,606749.58,6,6,2,0
1058,2022-07-28,317935.43,12,9,2,0
1059,2021-06-13,342835.43,16,1,0,1
1060,2025-04-02,809350.93,6,1,2,0
1061,2023-08-19,838809.56,12,7,2,0
1062,2020-04-29,537611.52,11,2,0,1
1063,2022-08-26,897446.65,3,0,2,0
1064,2023-11-21,739315.18,11,3,2,0
1065,2022-06-20,64748.57,7,1,3,1
1066,2024-07-24,563878.71,1,3,2,0
1067,2022-04-27,700815.36,18,6,1,1
1068,2021-01-02,545475.98,16,4,1,1
1069,2023-08-13,833656.09,11,6,0,1
1070,2021-09-11,307828.76,1,8,0,1
1071,2020-03-28,74824.34,11,8,3,1
1072,2020-08-18,637284.32,0,9,3,1
1073,2024-01-10,733492.61,15,2,1,1
1074,2025-07-02,767601.33,7,0,2,0
1075,2021-03-11,20949.92,5,3,2,0
1076,2024-12-18,676644.47,16,1,2,0
1077,2020-07-08,30520.51,10,5,0,1
1078,2024-08-14,777038.16,13,4,2,0
1079,2022-08-27,706074.09,9,6,1,1
1080,2020-05-03,571739.76,4,4,2,0
1081,2025-08-22,511261.16,15,1,2,0
1082,2023-01-12,717956.78,9,0,2,0
1083,2020-04-23,66623.36,1,7,2,0
1084,2025-06-04,833867.47,17,2,3,1
1085,2023-05-23,209213.93,4,8,3,1
1086,2025-09-06,483010.97,4,4,0,1
1087,2024-08-14,491931.43,14,2,1,1
1088,2024-09-23,779352.3,1,2,2,0
1089,2022-12-23,201061.16,13,8,0,1
1090,2024-06-05,306752.24,10,9,2,0
1091,2021-08-29,666476.88,6,1,0,1
1092,2022-03-13,418644.02,5,9,3,1
1093,2024-11-21,305874.99,19,2,3,1
1094,2020-11-16,625208.99,7,0,2,0
1095,2020-05-29,95706.47,10,2,2,0
1096,2025-10-24,791880.79,11,3,1,1
1097,2023-11-26,529501.73,5,9,2,0
1098,2020-03-30,213960.3,12,4,2,0
1099,2024-12-20,414430.76,18,0,3,1
1100,2024-07-08,139766.03,13,2,2,0
1101,2021-12-11,620415.3,7,3,2,0
1102,2022-12-08,672607.63,2,3,1,1
1103,2024-07-20,411233.07,4,9,0,1
1104,2024-02-01,346293.58,6,9,3,1
1105,2022-11-04,851286.9,4,7,2,0
1106,2025-06-04,580308.55,6,1,3,1
1107,2023-07-09,670351.06,9,0,2,0
1108,2023-05-03,136243.92,16,3,2,0
1109,2025-02-28,716192.04,16,8,0,1
1110,2021-05-01,450164.67,2,8,1,1
1111,2023-11-10,373001.74,6,3,2,0
1112,2025-01-05,930110.16,0,5,2,0
1113,2023-03-25,63394.65,0,9,0,1
1114,2021-12-02,203650.34,15,8,0,1
1115,2020-10-19,381289.69,16,9,2,0
1116,2025-03-18,330799.7,14,3,2,0
1117,2020-10-26,515577.01,19,5,3,1
1118,2022-06-19,406893.03,16,9,2,0
1119,2025-04-02,790406.17,3,7,0,1
1120,2024-02-23,770320.55,14,7,2,0
1121,2025-05-28,774651.03,0,1,3,1
1122,2020-05-10,375661.01,5,2,1,1
1123,2025-12-14,413294.79,1,2,1,1
1124,2021-03-30,723257.31,12,0,1,1
1125,2025-06-15,132956.38,15,1,2,0
1126,2023-02-18,853400.42,14,9,2,0
1127,2022-09-08,545845.66,10,7,2,0
1128,2023-08-03,850059.77,5,0,2,0
1129,2023-09-30,795666.95,2,6,3,1
1130,2022-11-22,380639.25,19,2,0,1
1131,2021-11-16,110544.11,14,5,3,1
1132,2020-11-15,921621.94,9,3,2,0
1133,2022-01-06,351159.3,8,9,2,0
1134,2025-09-06,380004.27,2,7,0,1
1135,2023-10-20,909958.02,1,8,2,0
1136,2024-11-08,918173.73,0,2,2,0
1137,2021-10-25,270277.13,10,9,3,1
1138,2025-07-07,98066.72,11,5,0,1
1139,2023-08-05,11096.95,0,5,0,1
1140,2023-05-27,443911.54,1,5,0,1
1141,2022-09-03,572887.67,12,5,3,1
1142,2022-07-25,277634.62,10,9,0,1
1143,2025-06-06,267152.15,19,0,3,1
1144,2023-12-01,363217.19,10,2,0,1
1145,2023-04-08,270454.25,19,7,1,1
1146,2020-08-02,859854.02,6,2,2,0
1147,2023-02-02,646413.97,0,7,3,1
1148,2022-06-17,830657.36,4,4,2,0
1149,2025-02-21,861873.47,7,6,3,1
1150,2020-08-18,440659.85,13,9,2,0
1151,2025-08-11,482801.67,5,7,3,1
1152,2022-11-09,978041.4,3,8,1,1
1153,2023-02-25,818671.51,19,2,3,1
1154,2025-05-17,799915.38,3,3,1,1
1155,2025-02-01,587876.08,15,6,1,1
1156,2024-08-09,466538.76,11,7,3,1
1157,2023-11-02,895664.59,6,5,0,1
1158,2024-09-08,806511.39,4,8,3,1
1159,2025-11-24,521621.02,14,8,3,1
1160,2025-11-30,277785.89,15,2,0,1
1161,2022-01-01,155806.61,1,0,2,0
1162,2023-05-06,557178.65,8,2,0,1
1163,2025-01-18,303069.72,4,7,2,0
1164,2024-06-20,271573.63,9,8,3,1
1165,2022-01-12,114728.37,8,2,2,0
1166,2025-02-19,44127.99,4,9,2,0
1167,2022-02-27,785520.28,18,3,2,0
1168,2022-01-22,116905.22,15,6,2,0
1169,2025-07-06,889723.37,2,1,0,1
1170,2025-12-23,221644.98,6,6,1,1
1171,2024-08-11,762078.94,4,1,3,1
1172,2025-06-03,824769.49,2,0,1,1
1173,2024-02-24,794630.36,4,2,2,0
1174,2022-06-18,874127.26,9,3,3,1
1175,2023-10-03,346323.65,0,9,2,0
1176,2020-12-27,986029.59,12,9,0,1
1177,2024-06-08,286798.75,9,3,0,1
1178,2021-10-12,934955.11,5,2,2,0
1179,2023-06-05,443065.69,12,4,3,1
1180,2025-03-30,66362.67,17,4,0,1
1181,2022-01-24,787067.3,9,8,2,0
1182,2025-03-06,789536.72,18,4,2,0
1183,2023-03-17,205324.92,9,7,2,0
1184,2022-12-04,825277.32,16,7,3,1
1185,2023-03-22,166003.61,15,8,0,1
1186,2025-05-23,159917.34,9,2,2,0
1187,2023-02-09,810830.1,19,8,2,0
1188,2024-10-09,297316.93,17,9,3,1
1189,2020-04-19,86109.06,10,4,2,0
1190,2024-06-22,956780.55,1,0,2,0
1191,2020-08-15,561469.75,14,7,2,0
1192,2023-01-14,453596.71,19,0,1,1
1193,2023-01-18,509068.94,14,9,3,1
1194,2023-02-20,673745.77,15,6,1,1
1195,2025-01-07,863049.33,12,4,3,1
1196,2022-05-26,675853.1,9,1,1,1
1197,2024-03-07,742131.13,12,6,2,0
1198,2020-06-07,188351.55,14,4,2,0
1199,2024-12-21,390252.14,7,1,0,1
1200,2020-05-15,588961.7,13,9,2,0
1201,2024-09-14,623212.43,16,6,2,0
1202,2023-04-11,277986.18,13,4,1,1
1203,2020-04-26,975232.43,19,6,2,0
1204,2023-05-25,127004.11,11,1,3,1
1205,2020-06-08,121155.56,6,6,3,1
1206,2025-12-29,236858.7,17,8,1,1
1207,2023-06-22,756374.13,0,0,1,1
1208,2023-08-13,46185.78,5,2,2,0
1209,2022-02-23,987987.12,9,6,2,0
1210,2023-10-06,987852.15,17,5,1,1
1211,2023-04-27,168087.35,19,0,2,0
1212,2024-09-08,407191.24,19,6,0,1
1213,2020-06-11,211878.17,9,6,0,1
1214,2025-12-06,413935.06,5,2,2,0
1215,2023-07-04,537534.19,15,3,2,0
1216,2022-02-02,824504.63,11,9,0,1
1217,2024-02-12,45449.22,2,6,1,1
1218,2025-07-05,987028.69,9,6,0,1
1219,2022-12-22,941157.33,14,7,1,1
1220,2021-10-08,574713.13,10,4,3,1
1221,2021-03-04,486087.42,19,6,0,1
1222,2020-06-10,555138.31,5,4,2,0
1223,2023-01-13,28256.52,15,4,3,1
1224,2022-10-28,740305.87,15,6,2,0
1225,2023-01-20,501471.62,7,0,3,1
1226,2022-08-02,293179.52,11,1,3,1
1227,2023-08-14,466928.12,15,4,2,0
1228,2024-08-03,299642.12,6,9,2,0
1229,2023-06-15,702951.26,0,6,3,1
1230,2025-08-21,618289.86,18,5,2,0
1231,2024-03-28,394211.67,17,2,2,0
1232,2023-09-18,321099.52,5,2,0,1
1233,2023-11-16,879256.28,17,2,2,0
1234,2024-08-13,685416.26,12,0,3,1
1235,2024-06-27,718624.0,6,1,0,1
1236,2023-09-08,622419.54,15,5,2,0
1237,2024-09-09,84478.24,4,3,0,1
1238,2020-07-12,68669.86,19,2,3,1
1239,2025-12-06,434879.8,1,4,0,1
1240,2021-03-04,931194.96,9,9,3,1
1241,2020-09-30,529461.0,17,6,1,1
1242,2022-09-06,877125.67,5,3,0,1
1243,2024-06-06,105584.34,5,0,2,0
1244,2025-08-30,727018.46,3,7,2,0
1245,2023-08-23,252884.48,18,4,2,0
1246,2020-12-11,529251.2,1,3,2,0
1247,2021-09-11,299991.86,8,4,2,0
1248,2023-10-11,715210.03,17,6,2,0
1249,2024-07-14,406880.16,15,1,3,1
1250,2025-01-10,467546.81,15,9,2,0
1251,2024-09-24,252891.92,15,2,2,0
1252,2025-07-16,288643.44,8,9,3,1
1253,2025-11-17,187680.93,14,3,0,1
1254,2022-05-30,558260.56,0,0,2,0
1255,2023-06-04,153546.99,15,5,2,0
1256,2023-01-07,275520.59,7,1,2,0
